Unnamed: 0,zip_code,id,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
307,94065,c:1870,Amobee,1,05/01/2005,,11/01/2006,03/01/2011,1.5041,5.8356,6.1699,8.3534,25,6,72000000,2,advertising,0,0,0,0,1,0,0,0,0,0,c:1870,1,0,1,1,1,1,2.3333,1,acquired
475,91754,c:27285,KOTURA,1,01/01/2004,,09/07/2005,11/05/2009,1.6849,5.8493,8.4219,8.4219,4,3,27690547,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:27285,0,0,0,1,1,1,4.5,1,acquired
837,75023,c:48640,Auvitek International,0,03/01/2004,2/20/2011,05/09/2006,05/09/2006,2.189,2.189,,,32,1,9000000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:48640,0,0,0,1,0,0,4,1,closed
305,94041,c:18470,Outright,1,06/01/2008,,11/01/2008,11/18/2009,0.4192,1.4658,3.1315,4.137,12,2,7500000,3,enterprise,0,0,0,1,0,0,0,0,0,0,c:18470,0,0,1,0,0,0,3.5,1,acquired
354,78701,c:21395,Phurnace Software,1,01/01/2007,,09/11/2007,07/01/2008,0.6932,1.4986,3.4164,3.4164,9,2,10000000,1,software,1,0,0,0,0,0,0,0,0,0,c:21395,0,0,1,0,0,0,2,1,acquired
426,91105,c:25132,FastSoft,1,01/01/2006,,06/11/2007,09/04/2012,1.4411,6.6795,2,2,7,4,5965000,1,software,1,0,0,0,0,0,0,0,0,0,c:25132,1,0,1,0,0,0,1,0,acquired
1032,94538,c:72,GrandCentral,1,04/01/2006,,01/01/2006,01/01/2006,-0.2466,-0.2466,-0.4082,7.4548,9,1,4000000,4,mobile,0,0,1,0,0,0,0,0,0,0,c:72,0,0,1,0,0,0,1,0,acquired
261,48025,c:17429,Speedshape,0,01/01/2003,08/01/2013,2/20/2008,2/20/2008,5.1397,5.1397,7.0055,7.0055,2,1,5000000,1,advertising,0,0,0,0,1,0,0,0,0,0,c:17429,1,0,0,0,0,0,1,0,closed
838,95128,c:487,BlueLithium,1,01/01/2004,,02/01/2005,02/01/2005,1.0877,1.0877,5.0959,7.3863,15,1,11500000,2,advertising,0,0,0,0,1,0,0,0,0,0,c:487,0,0,1,0,0,0,2,1,acquired
707,60657,c:40665,Media Chaperone,0,01/01/2009,06/01/2013,1/14/2010,2/24/2011,1.0356,2.1479,1.5808,1.5808,2,2,1050000,1,web,0,1,0,0,0,0,0,0,0,0,c:40665,1,0,0,0,0,0,1,0,closed
523,10036,c:2972,Giant Realm,1,01/01/2007,,03/01/2008,05/08/2008,1.1644,1.3507,1.3507,3.3315,13,2,5500000,2,web,0,1,0,0,0,0,0,0,0,0,c:2972,0,0,1,0,0,0,2,1,acquired
303,10011,c:1832,Invite Media,1,02/01/2007,,12/01/2007,12/01/2009,0.8301,2.8329,1.0877,3.337,17,3,5000000,4,advertising,0,0,0,0,1,0,0,0,0,0,c:1832,0,1,1,0,0,0,1.6667,1,acquired
529,94043,c:30173,UpMo,0,01/01/2011,07/01/2013,12/13/2009,8/17/2011,-1.0521,0.6247,-1.3589,1.663,11,2,3700000,3,enterprise,0,0,0,1,0,0,0,0,0,0,c:30173,1,0,0,0,0,0,3,0,closed
267,95019-2901,c:17512,Appscio,0,01/01/2006,01/01/2011,3/20/2007,01/03/2009,1.2137,3.0082,,,4,2,7000000,0,software,1,0,0,0,0,0,0,0,0,0,c:17512,0,0,1,0,0,0,2,0,closed
1098,2129,c:833,Eons,0,01/01/2005,5/17/2012,04/01/2006,03/01/2007,1.2466,2.1616,2,3.8137,14,2,32000000,4,network_hosting,0,0,0,0,0,0,0,0,0,1,c:833,0,0,1,1,0,0,3.5,1,closed
971,2142,c:615,LocaModa,1,01/01/2007,,9/18/2007,3/25/2011,0.7123,4.2301,2.6685,3.0575,8,3,7900000,2,advertising,0,0,0,0,1,0,0,0,0,0,c:615,0,0,1,0,0,0,2,0,acquired
258,94110,c:1731,Meraki,1,04/01/2006,,12/01/2006,07/10/2012,0.6685,6.2795,2.7945,7.4493,16,5,80000000,3,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1731,0,1,1,1,1,1,2.25,1,acquired
693,78701,c:39755,MPOWER Mobile,0,01/01/2005,06/08/2012,10/28/2009,10/28/2009,4.8247,4.8247,0.2466,0.2466,1,1,5000000,1,mobile,0,0,1,0,0,0,0,0,0,0,c:39755,1,0,0,0,0,0,1,1,closed
89,98109,c:134,Haute Secure,1,01/01/2006,,01/01/2007,03/09/2009,1,3.1863,2.4301,7.6247,5,2,2100000,3,security,0,0,0,0,0,0,0,0,0,1,c:134,0,1,1,0,0,0,1.5,1,acquired
984,20814,c:6313,Intelliworks,1,12/01/2004,,2/14/2005,4/24/2009,0.2055,4.3973,3.4164,3.4164,6,4,22250000,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:6313,0,0,1,1,1,1,2.5,1,acquired
27,97209,c:107746,Meridian,1,03/01/2011,,9/14/2011,8/30/2012,0.5397,1.5014,-14.1699,2.2082,6,2,1975000,2,enterprise,0,0,0,1,0,0,0,0,0,0,c:107746,1,1,0,0,0,0,3,0,acquired
437,10016,c:2566,Kluster,1,01/01/2008,,01/01/2008,01/01/2008,0,0,3.5918,4.326,0,1,1000000,2,web,0,1,0,0,0,0,0,0,0,0,c:2566,0,1,0,0,0,0,1,1,acquired
827,18106,c:47440,International Battery,0,01/01/2008,03/01/2013,05/06/2010,05/06/2010,2.3452,2.3452,,,0,1,35000000,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:47440,0,0,0,0,1,0,1,0,closed
770,10016,c:44,Jingle Networks,1,09/01/2005,,10/01/2005,12/28/2009,0.0822,4.326,3.663,5.611,12,7,88651133,5,mobile,0,0,1,0,0,0,0,0,0,0,c:44,1,1,1,1,1,1,3.1667,1,acquired
536,01862-2000,c:30527,SemEquip,1,01/01/2000,,08/04/2005,08/04/2005,5.5945,5.5945,,,3,1,26000000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:30527,1,0,0,0,0,0,2,1,acquired
1096,90017,c:83176,ItsGoinOn,0,05/01/2010,11/01/2011,01/01/2011,01/01/2011,0.6712,0.6712,0,0.7562,3,1,100000,2,games_video,0,0,0,0,0,1,0,0,0,0,c:83176,0,1,0,0,0,0,1,0,closed
343,80202,c:20488,mSnap,1,06/01/2005,,06/01/2006,06/01/2006,1,1,3.811,4.9178,6,1,5000000,3,mobile,0,0,1,0,0,0,0,0,0,0,c:20488,0,0,1,0,0,0,1,1,acquired
412,30097,c:24570,Biofisica,0,01/01/2000,4/26/2012,10/31/2006,4/21/2008,6.8356,8.3096,,,5,2,7300000,0,biotech,0,0,0,0,0,0,0,1,0,0,c:24570,1,0,1,0,0,0,3,1,closed
344,94043,c:20506,Ardian,1,01/01/2003,,01/01/2005,3/23/2009,2.0027,6.2274,4.0027,10.7616,8,3,64080000,2,biotech,0,0,0,0,0,0,0,1,0,0,c:20506,0,0,1,1,1,0,4,1,acquired
1016,2903,c:69279,Tracelytics,1,07/01/2010,,11/03/2011,3/22/2012,1.3425,1.726,-0.0822,1.7205,8,2,5800000,2,enterprise,0,0,0,1,0,0,0,0,0,0,c:69279,0,1,1,0,0,0,4,1,acquired
389,94105,c:23192,Canopy Financial,0,01/01/2004,8/27/2009,01/01/2008,10/01/2009,4.0027,5.7534,5.9233,6,6,4,89500000,2,finance,0,0,0,0,0,0,0,0,0,1,c:23192,0,0,0,1,1,0,1,1,closed
661,94102,c:38,Kyte,1,12/01/2006,,07/01/2007,03/01/2012,0.5808,5.2521,3.0877,4.1699,11,4,23350000,2,games_video,0,0,0,0,0,1,0,0,0,0,c:38,0,1,1,1,0,0,3,1,acquired
1042,2451,c:7376,Ounce Labs,1,10/01/2002,,06/08/2006,9/16/2008,3.6877,5.9644,,,7,2,13500000,0,software,1,0,0,0,0,0,0,0,0,0,c:7376,1,0,0,0,1,0,2.5,1,acquired
185,1719,c:16070,Crossbeam Systems,1,01/01/2000,,05/08/2007,2/14/2008,7.3534,8.126,11.0329,11.0575,13,2,24500000,2,security,0,0,0,0,0,0,0,0,0,1,c:16070,0,0,0,0,0,0,5.5,1,acquired
890,94065,c:53814,PacketHop,0,01/01/2002,01/04/2013,08/08/2005,08/08/2005,3.6027,3.6027,3.0027,3.0027,2,1,10000000,1,public_relations,0,0,0,0,0,0,0,0,0,1,c:53814,0,0,0,0,1,0,4,1,closed
891,84124,c:53831,Inaura,0,01/01/2007,7/19/2012,01/06/2005,01/06/2005,-1.9863,-1.9863,,,3,1,8500000,0,other,0,0,0,0,0,0,0,0,0,1,c:53831,1,0,0,0,0,0,1,0,closed
405,77380,c:24040,DynaPump,0,01/01/1992,11/12/2011,5/29/2008,5/29/2008,16.4192,16.4192,,,0,1,6000000,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:24040,0,0,0,1,0,0,3,0,closed
708,94306,c:40762,Immunet Corporation,1,07/01/2008,,11/01/2009,11/01/2009,1.337,1.337,1.3479,1.3479,3,1,2000000,1,software,1,0,0,0,0,0,0,0,0,0,c:40762,0,0,1,0,0,0,2,1,acquired
1049,78701,c:75008,CopperEgg Corporation,1,06/01/2010,,07/12/2011,05/08/2012,1.1123,1.937,0,1.1123,3,2,4100000,2,enterprise,0,0,0,1,0,0,0,0,0,0,c:75008,0,0,1,0,0,0,1.5,1,acquired
330,94041,c:197,Wink,1,8/19/2004,,01/01/2005,01/01/2005,0.3699,0.3699,1.9507,8.3178,5,1,6200000,4,search,0,0,0,0,0,0,0,0,0,1,c:197,0,0,1,0,0,0,2,1,acquired
544,94103,c:3087,PopularMedia,1,01/01/2003,,02/01/2007,7/28/2008,4.0877,5.5753,4.0027,4.0027,8,2,12250000,1,advertising,0,0,0,0,1,0,0,0,0,0,c:3087,0,0,0,1,1,0,2.5,1,acquired
383,94105,c:23098,Miyowa,1,4/14/2003,,09/04/2006,05/08/2008,3.3945,5.0712,5.7233,8.7342,3,2,11725600,2,mobile,0,0,1,0,0,0,0,0,0,0,c:23098,0,0,1,1,0,0,2,1,acquired
802,1803,c:45792,Intrusic,0,01/01/2001,2/19/2007,4/25/2005,10/30/2006,4.3151,5.8301,,,1,2,16000000,0,software,1,0,0,0,0,0,0,0,0,0,c:45792,0,0,1,1,0,0,3,1,closed
646,98103,c:37215,Dashwire,1,08/11/2006,,1/31/2009,12/28/2010,2.4767,4.3836,3.3945,4.9863,10,3,5056559,2,mobile,0,0,1,0,0,0,0,0,0,0,c:37215,1,0,1,0,0,0,1.6667,1,acquired
552,94107,c:314,Reddit,1,01/01/2005,,06/01/2005,06/01/2005,0.4137,0.4137,6.8329,8.874,9,1,100000,3,web,0,1,0,0,0,0,0,0,0,0,c:314,0,1,0,0,0,0,1,1,acquired
697,94108,c:3991,Pure Digital Technologies,1,09/01/2001,,01/01/2004,8/18/2008,2.3342,6.9671,4.0027,8.3014,11,3,68200000,3,hardware,0,0,0,0,0,0,0,0,0,1,c:3991,1,1,0,0,0,0,4,1,acquired
239,94501,c:16892,Voxify,1,01/01/2001,,02/01/2005,4/21/2010,4.0877,9.3068,6.0027,6.0027,5,3,33000000,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:16892,1,0,0,1,0,1,3.6667,1,acquired
672,27701,c:38460,EvoApp,0,01/01/2009,01/01/2013,10/15/2010,4/20/2012,1.7863,3.3014,2.0822,2.3288,8,3,3352194,2,analytics,0,0,0,0,0,0,0,0,0,1,c:38460,0,1,1,0,0,0,9.5,0,closed
996,10001,c:64959,Visual Revenue,1,03/01/2010,,7/28/2011,1/26/2012,1.4082,1.9068,-0.1616,1.8384,5,2,2212000,2,analytics,0,0,0,0,0,0,0,0,0,1,c:64959,0,1,1,0,0,0,3,1,acquired
634,94063,c:36484,Calibra Medical,1,01/01/2004,,11/24/2009,4/15/2011,5.9014,7.2904,,,1,4,19800000,0,biotech,0,0,0,0,0,0,0,1,0,0,c:36484,1,0,0,0,0,1,5,1,acquired
825,94401,c:47270,Offermatic,0,02/01/2010,06/01/2013,12/01/2010,03/09/2011,0.8301,1.0986,1.1014,1.1616,6,2,4500000,2,web,0,1,0,0,0,0,0,0,0,0,c:47270,0,1,1,0,0,0,3,1,closed
263,2494,c:17433,HiWired,1,01/01/2004,,01/01/2008,01/02/2008,4.0027,4.0055,4.0027,4.0027,2,2,14000000,1,software,1,0,0,0,0,0,0,0,0,0,c:17433,1,0,0,1,0,0,1.5,1,acquired
119,33327,c:144687,DateMyFamily.com,0,11/11/2011,01/01/2013,12/01/2011,12/01/2011,0.0548,0.0548,0.0685,0.4,4,1,100000,2,social,0,0,0,0,0,0,0,0,0,1,c:144687,0,1,0,0,0,0,1,0,closed
1004,94304,c:6592,Hyperic,1,01/01/2004,,05/10/2006,06/05/2007,2.3562,3.4274,3.0027,5.3425,4,2,9900000,2,software,1,0,0,0,0,0,0,0,0,0,c:6592,0,0,1,1,0,0,2,1,acquired
610,94104,c:34545,Optimal,1,01/01/2008,,01/01/2008,1/22/2013,0,5.063,5.0055,5.7945,10,3,7600000,2,advertising,0,0,0,0,1,0,0,0,0,0,c:34545,0,0,1,1,0,0,5,1,acquired
246,93101,c:17030,SendMeHome.com,0,07/01/2008,06/04/2012,07/01/2008,07/01/2008,0,0,0.737,0.737,2,1,50000,1,games_video,0,0,0,0,0,1,0,0,0,0,c:17030,0,1,0,0,0,0,2,0,closed
88,94301,c:13358,Q-magic,0,02/01/2007,11/29/2011,01/01/2007,01/01/2007,-0.0849,-0.0849,,,3,1,650000,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:13358,0,1,0,0,0,0,1,0,closed
22,90034,c:10610,Geodelic Systems,0,01/01/2008,01/01/2011,12/01/2008,9/23/2010,0.9178,2.7288,2.4164,2.7288,8,3,10500000,3,mobile,0,0,1,0,0,0,0,0,0,0,c:10610,1,0,1,1,0,0,2,1,closed
1014,90401,c:68470,BlockBeacon,1,01/01/2012,,6/21/2012,6/21/2012,0.4712,0.4712,0,0.9178,12,1,500000,2,web,0,1,0,0,0,0,0,0,0,0,c:68470,0,1,0,0,0,0,1,0,acquired
8,94041,c:10197,PostPath,1,01/01/2003,,12/07/2004,1/16/2007,1.9342,4.0438,2.0027,10.189,2,2,24300000,3,web,0,1,0,0,0,0,0,0,0,0,c:10197,0,0,0,1,1,0,2.5,1,acquired
595,95054,c:33771,Attune Systems,0,01/01/1999,02/12/2009,6/27/2006,11/14/2006,7.4904,7.874,7.0055,7.0055,6,2,18000000,1,hardware,0,0,0,0,0,0,0,0,0,1,c:33771,1,0,0,1,0,0,4,1,closed
757,94107,c:437,TokBox,1,05/01/2007,,12/26/2007,11/15/2010,0.6548,3.5452,3.8438,6.5589,27,3,26000000,5,messaging,0,0,0,0,0,0,0,0,0,1,c:437,0,0,1,1,1,0,3.6667,1,acquired
175,94040,c:15870,Avega Systems,0,01/01/2005,01/01/2012,04/01/2007,1/13/2010,2.2466,5.0356,,,2,2,9500000,0,hardware,0,0,0,0,0,0,0,0,0,1,c:15870,1,0,0,1,0,0,3,1,closed
336,Maryland 21045,c:20062,Heartscape,1,01/01/2000,10/15/2009,4/24/2007,4/24/2007,7.3151,7.3151,5.0055,5.0055,6,1,16980999,1,biotech,0,0,0,0,0,0,0,1,0,0,c:20062,0,0,0,1,0,0,1,1,acquired
493,94043,c:281,PeerMe,0,01/01/2004,02/03/2009,01/01/2005,01/01/2005,1.0027,1.0027,1.1644,3.5699,2,1,5000000,2,games_video,0,0,0,0,0,1,0,0,0,0,c:281,0,0,1,0,0,0,3,0,closed
333,99202,c:19869,Pacinian,0,04/01/2007,01/01/2012,12/01/2008,12/01/2008,1.6712,1.6712,,,3,1,350000,0,hardware,0,0,0,0,0,0,0,0,0,1,c:19869,1,0,0,0,0,0,1,0,closed
1091,1803,c:8251,neoSaej,0,01/01/2006,06/01/2013,3/29/2007,12/21/2010,1.2384,4.9726,1,1,1,5,13130000,1,web,0,1,0,0,0,0,0,0,0,0,c:8251,1,0,1,0,0,0,2,1,closed
962,98104,c:60243,Kiha Software,0,01/01/2008,08/01/2011,10/28/2010,10/28/2010,2.8247,2.8247,0,2.8219,1,1,20000000,2,software,1,0,0,0,0,0,0,0,0,0,c:60243,0,0,1,0,0,0,1,0,closed
867,2138,c:513,Vlingo,1,06/01/2006,,12/01/2006,9/16/2009,0.5014,3.2959,2.0685,6.9973,18,3,26500000,4,mobile,0,0,1,0,0,0,0,0,0,0,c:513,1,0,1,1,0,0,2,1,acquired
321,1754,c:19483,Tizor Systems,1,01/01/2002,,09/12/2005,02/07/2006,3.6986,4.1041,,,4,2,15000000,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:19483,0,0,0,1,0,0,5,1,acquired
842,21703,c:49341,Cerona Networks,0,01/01/2002,1/18/2012,4/21/2006,4/21/2006,4.3041,4.3041,,,0,1,2600000,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:49341,0,0,1,0,0,0,1,0,closed
561,94538,c:31764,Oorja Protonics,0,01/01/2004,10/16/2012,5/25/2006,01/11/2010,2.3973,6.0329,,,1,4,21470000,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:31764,0,0,1,1,0,0,3.5,1,closed
876,78701,c:51969,Hurricane Party,0,05/01/2010,07/01/2012,05/01/2010,05/01/2010,0,0,0.274,0.863,5,1,20000,2,mobile,0,0,1,0,0,0,0,0,0,0,c:51969,0,1,0,0,0,0,1,0,closed
75,94085,c:1284,Minekey,0,01/01/2005,8/18/2012,12/01/2006,08/01/2007,1.9151,2.5808,2,6.9178,10,2,3600000,3,web,0,1,0,0,0,0,0,0,0,0,c:1284,0,1,1,0,0,0,1,0,closed
404,10012,c:24029,Blip,1,05/01/2005,,03/01/2006,7/30/2012,0.8329,7.2521,8.0055,8.4,23,7,27300000,4,games_video,0,0,0,0,0,1,0,0,0,0,c:24029,0,1,1,1,1,1,2,1,acquired
226,94105,c:166772,Fabkids,1,01/01/2012,,08/02/2012,08/02/2012,0.5863,0.5863,1.0493,1.0493,8,1,2600000,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:166772,0,0,1,0,0,0,2,0,acquired
954,94306,c:59709,CafeBots,0,01/01/2010,10/01/2010,10/21/2010,10/21/2010,0.8027,0.8027,0,1.411,5,1,5000000,2,web,0,1,0,0,0,0,0,0,0,0,c:59709,0,0,1,0,0,0,1,1,closed
50,92121,c:11888,Avaak,1,01/01/2004,,10/03/2008,3/22/2010,4.7589,6.2247,3.6685,6.2247,2,2,17000000,2,mobile,0,0,1,0,0,0,0,0,0,0,c:11888,0,0,1,1,0,0,3.5,1,acquired
172,4095,c:158294,Newfield Design,0,01/01/2008,06/01/2013,5/14/2012,5/14/2012,4.3699,4.3699,,,0,1,662000,0,manufacturing,0,0,0,0,0,0,0,0,0,1,c:158294,0,0,1,0,0,0,3,0,closed
938,10011,c:58550,Savored,1,01/01/2010,,01/01/2010,01/10/2011,0,1.0247,2.0055,2.7315,12,2,3750000,2,hospitality,0,0,0,0,0,0,0,0,0,1,c:58550,0,1,1,0,0,0,4,1,acquired
698,94107,c:4,Digg,1,10/11/2004,,10/01/2005,07/12/2011,0.9726,6.7534,5.2466,9.1534,57,4,45000000,8,news,0,0,0,0,0,0,0,0,0,1,c:4,0,0,1,1,1,1,4.6667,1,acquired
128,11101,c:1475,Songza,1,11/01/2007,,9/19/2011,09/10/2013,3.8849,5.863,2.8356,6.1123,9,2,6700000,4,music,0,0,0,0,0,0,0,0,0,1,c:1475,1,0,0,0,0,0,8,1,acquired
386,94065,c:23134,Bigfoot Networks,1,01/01/2006,,03/06/2006,11/17/2009,0.1753,3.8795,2,4.474,12,3,20750000,2,hardware,0,0,0,0,0,0,0,0,0,1,c:23134,1,0,1,1,0,0,2.3333,1,acquired
790,94105,c:453,Kongregate,1,01/01/2006,,03/01/2007,07/02/2013,1.1616,7.5041,,,5,4,19000000,0,games_video,0,0,0,0,0,1,0,0,0,0,c:453,0,0,1,1,1,0,2,1,acquired
526,94107,c:30,Powerset,1,10/01/2006,,05/01/2006,06/01/2007,-0.4192,0.6658,,,20,3,22500000,0,search,0,0,0,0,0,0,0,0,0,1,c:30,1,0,1,0,0,0,4,1,acquired
496,94104,c:282,Kiptronic,1,05/01/2005,,11/01/2005,06/05/2008,0.5041,3.0986,2.2384,3.7562,10,3,7300000,3,advertising,0,0,0,0,1,0,0,0,0,0,c:282,0,1,1,1,0,0,2,1,acquired
986,98104,c:6340,Cozi Group,0,03/03/2005,1/31/2013,12/01/2005,12/27/2012,0.7479,7.8247,4.3151,5.9041,16,7,26390819,3,web,0,1,0,0,0,0,0,0,0,0,c:6340,1,0,1,1,0,0,1.3333,1,closed
1140,98007,c:9599,Likewise Software,1,11/01/2004,,4/30/2009,4/30/2009,4.4959,4.4959,,,4,1,10000000,0,software,1,0,0,0,0,0,0,0,0,0,c:9599,0,0,0,0,1,0,3,1,acquired
988,10011,c:63621,Lifestander,0,09/01/2010,06/01/2013,10/02/2010,10/02/2010,0.0849,0.0849,0,0,1,1,31000,1,web,0,1,0,0,0,0,0,0,0,0,c:63621,0,1,0,0,0,0,2,0,closed
425,94025,c:251,Jaxtr,1,10/01/2005,,07/01/2007,6/23/2008,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,mobile,0,0,1,0,0,0,0,0,0,0,c:251,0,0,1,1,0,0,3.3333,1,acquired
64,80112,c:12285,MX Logic,1,01/01/2002,,11/07/2006,11/07/2006,4.8521,4.8521,6.5863,6.5863,5,1,4000000,1,security,0,0,0,0,0,0,0,0,0,1,c:12285,0,0,0,0,0,0,5,1,acquired
1119,90275,c:885,Metaplace,1,07/01/2006,,01/01/2007,3/15/2010,0.5041,3.7068,2.9863,4.0219,5,3,9400000,4,games_video,0,0,0,0,0,1,0,0,0,0,c:885,1,0,1,1,0,0,4,1,acquired
247,10004,c:1704,TravelMuse,1,4/16/2007,,05/01/2007,06/01/2009,0.0411,2.1288,1.7562,4.874,9,3,5600000,4,web,0,1,0,0,0,0,0,0,0,0,c:1704,0,0,1,1,0,0,2,1,acquired
955,94105,c:5986,Jambool,1,08/01/2006,,08/01/2008,8/17/2009,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,finance,0,0,0,0,0,0,0,0,0,1,c:5986,0,0,1,1,0,0,2.5,1,acquired
399,30309,c:23756,Zipcar,1,10/31/2000,,12/20/2002,12/15/2010,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,transportation,0,0,0,0,0,0,0,0,0,1,c:23756,1,0,0,1,0,1,2,1,acquired
745,94107,c:43172,Hitpost,1,04/01/2009,,01/01/2010,4/26/2012,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,sports,0,0,0,0,0,0,0,0,0,1,c:43172,0,1,0,0,0,0,3.6667,1,acquired
345,94107,c:20637,Home-Account,1,11/01/2008,,4/16/2009,7/16/2009,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,finance,0,0,0,0,0,0,0,0,0,1,c:20637,1,0,1,0,0,0,5.5,1,acquired
335,19004,c:20033,PayParade Pictures,0,10/17/2007,1/27/2012,12/01/2008,3/13/2009,1.126,1.4055,0.7918,1.3973,3,2,200000,2,games_video,0,0,0,0,0,1,0,0,0,0,c:20033,0,1,1,0,0,0,2,1,closed
94,94066,c:13504,Planet Metrics,0,01/01/2007,02/07/2011,11/12/2008,11/12/2008,1.8658,1.8658,0,1.863,2,1,2300000,2,cleantech,0,0,0,0,0,0,0,0,0,1,c:13504,0,0,1,0,0,0,2,1,closed
566,94108,c:3185,kwiry,0,01/01/2006,4/23/2009,3/20/2008,3/20/2008,2.2164,2.2164,0.7479,3.4164,5,1,1000000,4,mobile,0,0,1,0,0,0,0,0,0,0,c:3185,0,0,1,0,0,0,1,1,closed
1034,94107,c:725,imeem,1,11/01/2003,,09/01/2004,08/01/2009,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,music,0,0,0,0,0,0,0,0,0,1,c:725,1,1,1,1,0,0,2.4,1,acquired
107,60201,c:13921,Amadesa,0,5/15/2005,07/01/2013,12/03/2007,10/05/2011,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,software,1,0,0,0,0,0,0,0,0,0,c:13921,0,0,1,1,0,0,2,1,closed
411,94043,c:24549,Cast Iron Systems,1,01/01/2001,,3/28/2005,7/29/2007,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:24549,0,0,0,0,0,1,4.5,1,acquired
952,92010,c:5952,Aptera,0,01/01/2003,12/01/2011,7/25/2008,7/13/2011,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,automotive,0,0,0,0,0,0,0,0,0,1,c:5952,1,0,0,0,1,0,1.5,1,closed
746,94111,c:43183,RentJuice,1,01/01/2008,,03/04/2010,1/31/2011,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,real_estate,0,0,0,0,0,0,0,0,0,1,c:43183,1,0,0,0,0,0,1.6667,1,acquired
723,92121,c:41968,Verari Systems,0,01/01/1996,01/01/2010,06/05/2007,06/05/2007,11.4329,11.4329,,,1,1,20000000,0,hardware,0,0,0,0,0,0,0,0,0,1,c:41968,0,0,0,0,1,0,5,1,closed
903,95014,c:5485,Parascale,1,01/01/2005,,6/23/2008,6/23/2008,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,network_hosting,0,0,0,0,0,0,0,0,0,1,c:5485,0,0,1,0,0,0,2,1,acquired
1123,90069,c:9,Geni,1,06/01/2006,,01/01/2007,1/19/2009,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,web,0,1,0,0,0,0,0,0,0,0,c:9,0,0,1,1,1,0,1.3333,1,acquired
148,94111,c:15129,Zentact,0,09/01/2008,01/01/2012,09/01/2008,09/01/2008,0,0,3.411,3.411,3,1,250000,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:15129,0,1,0,0,0,0,3,0,closed
597,10010,c:339,Outside.in,1,08/01/2006,,02/01/2007,12/08/2009,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,web,0,1,0,0,0,0,0,0,0,0,c:339,0,1,1,1,0,0,5.8,1,acquired
1145,10001,c:967,Salesforce Buddy Media,1,09/01/2007,,09/01/2007,8/15/2011,0,3.9562,4.7616,5.1507,24,5,90000000,3,enterprise,0,0,0,1,0,0,0,0,0,0,c:967,1,0,1,1,1,1,3.8,1,acquired
515,94017,c:2925,Vizu Corporation,1,2/14/2005,,2/20/2006,04/09/2012,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,advertising,0,0,0,0,1,0,0,0,0,0,c:2925,0,0,1,1,0,0,4,1,acquired
1113,94041,c:86,Zing Systems,1,06/01/2007,,12/01/2006,01/01/2007,-0.4986,-0.4137,-0.4986,5.7699,10,2,26000000,4,games_video,0,0,0,0,0,1,0,0,0,0,c:86,0,0,1,0,1,0,2.5,1,acquired
1019,1803,c:69834,DynamicOps,1,01/01/2008,,2/28/2011,09/09/2011,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,enterprise,0,0,0,1,0,0,0,0,0,0,c:69834,0,0,0,1,0,0,2,1,acquired
776,78759,c:44434,Movero Technology,1,01/01/2003,06/01/2013,6/14/2007,3/23/2010,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:44434,1,0,1,0,0,0,2,0,acquired
